model,version,table,field,type,length,precision,scale,default
pedsnet,v5.7,drug_exposure_infusion_pilot,days_supply,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,dose_unit_concept_id,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,dose_unit_source_value,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_concept_id,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_exposure_end_date,date,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_exposure_end_datetime,datetime,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_exposure_id,biginteger,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_exposure_start_date,date,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_exposure_start_datetime,datetime,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_source_concept_id,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_source_value,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_type_concept_id,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,effective_drug_dose,number,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,lot_number,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,person_id,biginteger,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,provider_id,biginteger,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,quantity,number,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,refills,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,route_concept_id,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,route_source_value,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,sig,clob,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,stop_reason,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,visit_occurrence_id,biginteger,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_exposure_order_date,date,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,drug_exposure_order_datetime,datetime,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,eff_drug_dose_source_value,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,frequency,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,dispense_as_written_concept_id,integer,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,disp_dose_infusion_rate,number,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,disp_dose_infusion_rate_units,string,,,,
pedsnet,v5.7,drug_exposure_infusion_pilot,disp_order_group_id,biginteger,,,,
