model,version,table,field,type,length,precision,scale,default
pcornet,v1,encounter,admit_date,string,10,,,
pcornet,v1,encounter,admit_time,string,5,,,
pcornet,v1,encounter,admitting_source,string,2,,,
pcornet,v1,encounter,discharge_date,string,10,,,
pcornet,v1,encounter,discharge_disposition,string,2,,,
pcornet,v1,encounter,discharge_status,string,2,,,
pcornet,v1,encounter,discharge_time,string,5,,,
pcornet,v1,encounter,drg,string,3,,,
pcornet,v1,encounter,drg_type,string,2,,,
pcornet,v1,encounter,enc_type,string,2,,,
pcornet,v1,encounter,encounterid,string,,,,
pcornet,v1,encounter,facility_location,string,3,,,
pcornet,v1,encounter,facilityid,string,,,,
pcornet,v1,encounter,patid,string,,,,
pcornet,v1,encounter,providerid,string,,,,
pcornet,v1,encounter,raw_admitting_source,string,,,,
pcornet,v1,encounter,raw_discharge_disposition,string,,,,
pcornet,v1,encounter,raw_discharge_status,string,,,,
pcornet,v1,encounter,raw_drg_type,string,,,,
pcornet,v1,encounter,raw_enc_type,string,,,,
