model,version,table,field,type,length,precision,scale,default
pcornet,v4,encounter,admit_date,date,,,,
pcornet,v4,encounter,admit_time,string,5,,,
pcornet,v4,encounter,admitting_source,string,2,,,
pcornet,v4,encounter,discharge_date,date,,,,
pcornet,v4,encounter,discharge_disposition,string,2,,,
pcornet,v4,encounter,discharge_status,string,2,,,
pcornet,v4,encounter,discharge_time,string,5,,,
pcornet,v4,encounter,drg,string,3,,,
pcornet,v4,encounter,drg_type,string,2,,,
pcornet,v4,encounter,enc_type,string,2,,,
pcornet,v4,encounter,encounterid,string,,,,
pcornet,v4,encounter,facility_location,string,3,,,
pcornet,v4,encounter,facilityid,string,,,,
pcornet,v4,encounter,patid,string,,,,
pcornet,v4,encounter,providerid,string,,,,
pcornet,v4,encounter,raw_admitting_source,string,,,,
pcornet,v4,encounter,raw_discharge_disposition,string,,,,
pcornet,v4,encounter,raw_discharge_status,string,,,,
pcornet,v4,encounter,raw_drg_type,string,,,,
pcornet,v4,encounter,raw_enc_type,string,,,,
pcornet,v4,encounter,raw_siteid,string,,,,
pcornet,v4,encounter,payer_type_primary,string,,,,
pcornet,v4,encounter,raw_payer_type_primary,string,,,,
pcornet,v4,encounter,raw_payer_name_primary,string,,,,
pcornet,v4,encounter,raw_payer_id_primary,string,,,,
pcornet,v4,encounter,payer_type_secondary,string,,,,
pcornet,v4,encounter,raw_payer_type_secondary,string,,,,
pcornet,v4,encounter,raw_payer_name_secondary,string,,,,
pcornet,v4,encounter,raw_payer_id_secondary,string,,,,
pcornet,v4,encounter,facility_type,string,,,,
pcornet,v4,encounter,raw_facility_type,string,,,,

