model,version,table,field,type,length,precision,scale,default
pcornet,v4,diagnosis,admit_date,date,,,,
pcornet,v4,diagnosis,diagnosisid,string,,,,
pcornet,v4,diagnosis,dx,string,18,,,
pcornet,v4,diagnosis,dx_source,string,2,,,
pcornet,v4,diagnosis,dx_origin,string,2,,,
pcornet,v4,diagnosis,dx_type,string,2,,,
pcornet,v4,diagnosis,enc_type,string,2,,,
pcornet,v4,diagnosis,encounterid,string,,,,
pcornet,v4,diagnosis,patid,string,,,,
pcornet,v4,diagnosis,pdx,string,2,,,
pcornet,v4,diagnosis,providerid,string,,,,
pcornet,v4,diagnosis,raw_dx,string,,,,
pcornet,v4,diagnosis,raw_dx_source,string,,,,
pcornet,v4,diagnosis,raw_dx_type,string,,,,
pcornet,v4,diagnosis,raw_pdx,string,,,,
pcornet,v4,diagnosis,dx_poa,string,,,,
pcornet,v4,diagnosis,raw_dx_poa,string,,,,

