model,version,table,field,type,length,precision,scale,default
pedsnet,v2,procedure_occurrence,modifier_concept_id,integer,,,,
pedsnet,v2,procedure_occurrence,modifier_source_value,string,,,,
pedsnet,v2,procedure_occurrence,person_id,integer,,,,
pedsnet,v2,procedure_occurrence,procedure_concept_id,integer,,,,
pedsnet,v2,procedure_occurrence,procedure_date,date,,,,
pedsnet,v2,procedure_occurrence,procedure_occurrence_id,integer,,,,
pedsnet,v2,procedure_occurrence,procedure_source_concept_id,integer,,,,
pedsnet,v2,procedure_occurrence,procedure_source_value,string,,,,
pedsnet,v2,procedure_occurrence,procedure_time,datetime,,,,
pedsnet,v2,procedure_occurrence,procedure_type_concept_id,integer,,,,
pedsnet,v2,procedure_occurrence,provider_id,integer,,,,
pedsnet,v2,procedure_occurrence,qualifier_source_value,string,50,,,
pedsnet,v2,procedure_occurrence,quantity,integer,,,,
pedsnet,v2,procedure_occurrence,visit_occurrence_id,integer,,,,
