model,version,table,field,type,length,precision,scale,default
pcornet,v3.1,diagnosis,admit_date,date,,,,
pcornet,v3.1,diagnosis,diagnosisid,string,,,,
pcornet,v3.1,diagnosis,dx,string,18,,,
pcornet,v3.1,diagnosis,dx_source,string,2,,,
pcornet,v3.1,diagnosis,dx_type,string,2,,,
pcornet,v3.1,diagnosis,enc_type,string,2,,,
pcornet,v3.1,diagnosis,encounterid,string,,,,
pcornet,v3.1,diagnosis,patid,string,,,,
pcornet,v3.1,diagnosis,pdx,string,2,,,
pcornet,v3.1,diagnosis,providerid,string,,,,
pcornet,v3.1,diagnosis,raw_dx,string,,,,
pcornet,v3.1,diagnosis,raw_dx_source,string,,,,
pcornet,v3.1,diagnosis,raw_dx_type,string,,,,
pcornet,v3.1,diagnosis,raw_pdx,string,,,,
