model,version,table,field,type,length,precision,scale,default
pcornet,v7.0,med_admin,medadminid,string,,,,
pcornet,v7.0,med_admin,patid,string,,,,
pcornet,v7.0,med_admin,encounterid,string,,,,
pcornet,v7.0,med_admin,prescribingid,string,,,,
pcornet,v7.0,med_admin,medadmin_providerid,string,,,,
pcornet,v7.0,med_admin,medadmin_start_date,date,,,,
pcornet,v7.0,med_admin,medadmin_start_time,string,5,,,
pcornet,v7.0,med_admin,medadmin_stop_date,date,,,,
pcornet,v7.0,med_admin,medadmin_stop_time,string,5,,,
pcornet,v7.0,med_admin,medadmin_type,string,2,,,
pcornet,v7.0,med_admin,medadmin_code,string,11,,,
pcornet,v7.0,med_admin,medadmin_dose_admin,number,,,,
pcornet,v7.0,med_admin,medadmin_dose_admin_unit,string,,,,
pcornet,v7.0,med_admin,medadmin_route,string,,,,
pcornet,v7.0,med_admin,medadmin_source,string,2,,,
pcornet,v7.0,med_admin,raw_medadmin_med_name,string,,,,
pcornet,v7.0,med_admin,raw_medadmin_code,string,,,,
pcornet,v7.0,med_admin,raw_medadmin_dose_admin,string,,,,
pcornet,v7.0,med_admin,raw_medadmin_dose_admin_unit,string,,,,
pcornet,v7.0,med_admin,raw_medadmin_route,string,,,,
