model,version,table,field,type,length,precision,scale,default
pcornet,v7.0,diagnosis,admit_date,date,,,,
pcornet,v7.0,diagnosis,diagnosisid,string,,,,
pcornet,v7.0,diagnosis,dx,string,18,,,
pcornet,v7.0,diagnosis,dx_source,string,2,,,
pcornet,v7.0,diagnosis,dx_origin,string,2,,,
pcornet,v7.0,diagnosis,dx_type,string,2,,,
pcornet,v7.0,diagnosis,enc_type,string,2,,,
pcornet,v7.0,diagnosis,encounterid,string,,,,
pcornet,v7.0,diagnosis,patid,string,,,,
pcornet,v7.0,diagnosis,pdx,string,2,,,
pcornet,v7.0,diagnosis,providerid,string,,,,
pcornet,v7.0,diagnosis,raw_dx,string,,,,
pcornet,v7.0,diagnosis,raw_dx_source,string,,,,
pcornet,v7.0,diagnosis,raw_dx_type,string,,,,
pcornet,v7.0,diagnosis,raw_pdx,string,,,,
pcornet,v7.0,diagnosis,dx_poa,string,2,,,
pcornet,v7.0,diagnosis,raw_dx_poa,string,,,,
pcornet,v7.0,diagnosis,dx_date,date,,,,
