model,version,table,field,type,length,precision,scale,default
pcornet,v7.0,dispensing,dispense_amt,number,,15,8,
pcornet,v7.0,dispensing,dispense_date,date,,,,
pcornet,v7.0,dispensing,dispense_sup,number,,15,8,
pcornet,v7.0,dispensing,dispensingid,string,,,,
pcornet,v7.0,dispensing,ndc,string,11,,,
pcornet,v7.0,dispensing,patid,string,,,,
pcornet,v7.0,dispensing,prescribingid,string,,,,
pcornet,v7.0,dispensing,raw_ndc,string,,,,
pcornet,v7.0,dispensing,dispense_dose_disp,number,,15,8,
pcornet,v7.0,dispensing,dispense_dose_disp_unit,string,,,,
pcornet,v7.0,dispensing,dispense_route,string,,,,
pcornet,v7.0,dispensing,raw_dispense_dose_disp,string,,,,
pcornet,v7.0,dispensing,raw_dispense_dose_disp_unit,string,,,,
pcornet,v7.0,dispensing,raw_dispense_route,string,,,,
pcornet,v7.0,dispensing,dispense_source,string,2,,,
