model,version,table,field,type,length,precision,scale,default
pedsnet,v3.8,person,care_site_id,integer,,,,
pedsnet,v3.8,person,day_of_birth,integer,,,,
pedsnet,v3.8,person,ethnicity_concept_id,integer,,,,
pedsnet,v3.8,person,ethnicity_source_concept_id,integer,,,,
pedsnet,v3.8,person,ethnicity_source_value,string,,,,
pedsnet,v3.8,person,gender_concept_id,integer,,,,
pedsnet,v3.8,person,gender_source_concept_id,integer,,,,
pedsnet,v3.8,person,gender_source_value,string,,,,
pedsnet,v3.8,person,location_id,integer,,,,
pedsnet,v3.8,person,month_of_birth,integer,,,,
pedsnet,v3.8,person,person_id,integer,,,,
pedsnet,v3.8,person,person_source_value,string,,,,
pedsnet,v3.8,person,pn_gestational_age,number,,,,
pedsnet,v3.8,person,provider_id,integer,,,,
pedsnet,v3.8,person,race_concept_id,integer,,,,
pedsnet,v3.8,person,race_source_concept_id,integer,,,,
pedsnet,v3.8,person,race_source_value,string,,,,
pedsnet,v3.8,person,birth_date,date,,,,
pedsnet,v3.8,person,birth_datetime,datetime,,,,
pedsnet,v3.8,person,year_of_birth,integer,,,,
pedsnet,v3.8,person,language_concept_id,integer,,,,
pedsnet,v3.8,person,language_source_concept_id,integer,,,,
pedsnet,v3.8,person,language_source_value,string,,,,
