model,version,table,field,type,length,precision,scale,default
omop,v6.0,visit_occurrence,care_site_id,integer,,,,
omop,v6.0,visit_occurrence,person_id,integer,,,,
omop,v6.0,visit_occurrence,provider_id,integer,,,,
omop,v6.0,visit_occurrence,visit_concept_id,integer,,,,
omop,v6.0,visit_occurrence,visit_end_date,date,,,,
omop,v6.0,visit_occurrence,visit_end_datetime,datetime,,,,
omop,v6.0,visit_occurrence,visit_occurrence_id,integer,,,,
omop,v6.0,visit_occurrence,visit_source_concept_id,integer,,,,
omop,v6.0,visit_occurrence,visit_source_value,string,50,,,
omop,v6.0,visit_occurrence,visit_start_date,date,,,,
omop,v6.0,visit_occurrence,visit_start_datetime,datetime,,,,
omop,v6.0,visit_occurrence,visit_type_concept_id,integer,,,,
omop,v6.0,visit_occurrence,preceding_visit_occurrence_id,integer,,,,
omop,v6.0,visit_occurrence,admitted_from_source_concept_id,integer,,,,
omop,v6.0,visit_occurrence,discharge_to_concept_id,integer,,,,
omop,v6.0,visit_occurrence,admitted_from_source_value,string,,,,
omop,v6.0,visit_occurrence,discharge_to_source_value,string,,,,

