model,version,table,field,type,length,precision,scale,default
omop,v6.0,cost,currency_concept_id,integer,,,,
omop,v6.0,cost,payer_plan_period_id,integer,,,,
omop,v6.0,cost,cost_id,integer,,,,
omop,v6.0,cost,cost_event_id,integer,,,,
omop,v6.0,cost,cost_event_field_concept_id,integer,,,,
omop,v6.0,cost,cost_concept_id,integer,,,,
omop,v6.0,cost,cost_type_concept_id,integer,,,,
omop,v6.0,cost,cost_source_concept_id,integer,,,,
omop,v6.0,cost,cost_source_value,string,,,,
omop,v6.0,cost,cost,integer,,,,
omop,v6.0,cost,incurred_date,date,,,,
omop,v6.0,cost,billed_date,date,,,,
omop,v6.0,cost,paid_date,date,,,,
omop,v6.0,cost,revenue_code_concept_id,integer,,,,
omop,v6.0,cost,drg_concept_id,integer,,,,
omop,v6.0,cost,revenue_code_source_value,string,,,,
omop,v6.0,cost,drg_source_value,string,,,,
omop,v6.0,cost,person_id,integer,,,,
