model,version,table,field,type,length,precision,scale,default
pedsnet,v4.3,provider,care_site_id,biginteger,,,,
pedsnet,v4.3,provider,dea,string,,,,
pedsnet,v4.3,provider,gender_concept_id,integer,,,,
pedsnet,v4.3,provider,gender_source_concept_id,integer,,,,
pedsnet,v4.3,provider,gender_source_value,string,,,,
pedsnet,v4.3,provider,npi,string,,,,
pedsnet,v4.3,provider,provider_id,biginteger,,,,
pedsnet,v4.3,provider,provider_name,string,,,,
pedsnet,v4.3,provider,provider_source_value,string,,,,
pedsnet,v4.3,provider,specialty_concept_id,integer,,,,
pedsnet,v4.3,provider,specialty_source_concept_id,integer,,,,
pedsnet,v4.3,provider,specialty_source_value,string,,,,
pedsnet,v4.3,provider,year_of_birth,integer,,,,
