model,version,table,field,type,length,precision,scale,default
pedsnet,v4.8,provider,care_site_id,biginteger,,,,
pedsnet,v4.8,provider,dea,string,,,,
pedsnet,v4.8,provider,gender_concept_id,integer,,,,
pedsnet,v4.8,provider,gender_source_concept_id,integer,,,,
pedsnet,v4.8,provider,gender_source_value,string,,,,
pedsnet,v4.8,provider,npi,string,,,,
pedsnet,v4.8,provider,provider_id,biginteger,,,,
pedsnet,v4.8,provider,provider_name,string,,,,
pedsnet,v4.8,provider,provider_source_value,string,,,,
pedsnet,v4.8,provider,year_of_birth,integer,,,,
pedsnet,v4.8,provider,specialty_concept_id,integer,,,,
pedsnet,v4.8,provider,specialty_source_concept_id,integer,,,,
pedsnet,v4.8,provider,specialty_source_value,string,,,,
