model,version,table,field,type,length,precision,scale,default
pcornet,v2,diagnosis,admit_date,string,10,,,
pcornet,v2,diagnosis,dx,string,18,,,
pcornet,v2,diagnosis,dx_source,string,2,,,
pcornet,v2,diagnosis,dx_type,string,2,,,
pcornet,v2,diagnosis,enc_type,string,2,,,
pcornet,v2,diagnosis,encounterid,string,,,,
pcornet,v2,diagnosis,patid,string,,,,
pcornet,v2,diagnosis,pdx,string,2,,,
pcornet,v2,diagnosis,providerid,string,,,,
pcornet,v2,diagnosis,raw_dx,string,,,,
pcornet,v2,diagnosis,raw_dx_source,string,,,,
pcornet,v2,diagnosis,raw_dx_type,string,,,,
pcornet,v2,diagnosis,raw_pdx,string,,,,
