model,version,table,field,type,length,precision,scale,default
omop,v5.1,person,care_site_id,integer,,,,
omop,v5.1,person,day_of_birth,integer,,,,
omop,v5.1,person,ethnicity_concept_id,integer,,,,
omop,v5.1,person,ethnicity_source_concept_id,integer,,,,
omop,v5.1,person,ethnicity_source_value,string,50,,,
omop,v5.1,person,gender_concept_id,integer,,,,
omop,v5.1,person,gender_source_concept_id,integer,,,,
omop,v5.1,person,gender_source_value,string,50,,,
omop,v5.1,person,location_id,integer,,,,
omop,v5.1,person,month_of_birth,integer,,,,
omop,v5.1,person,person_id,integer,,,,
omop,v5.1,person,person_source_value,string,50,,,
omop,v5.1,person,provider_id,integer,,,,
omop,v5.1,person,race_concept_id,integer,,,,
omop,v5.1,person,race_source_concept_id,integer,,,,
omop,v5.1,person,race_source_value,string,50,,,
omop,v5.1,person,birth_datetime,datetime,,,,
omop,v5.1,person,year_of_birth,integer,,,,
