model,version,table,field,type,length,precision,scale,default
pcornet,v6.1,med_admin,medadminid,string,,,,
pcornet,v6.1,med_admin,patid,string,,,,
pcornet,v6.1,med_admin,encounterid,string,,,,
pcornet,v6.1,med_admin,prescribingid,string,,,,
pcornet,v6.1,med_admin,medadmin_providerid,string,,,,
pcornet,v6.1,med_admin,medadmin_start_date,date,,,,
pcornet,v6.1,med_admin,medadmin_start_time,string,5,,,
pcornet,v6.1,med_admin,medadmin_stop_date,date,,,,
pcornet,v6.1,med_admin,medadmin_stop_time,string,5,,,
pcornet,v6.1,med_admin,medadmin_type,string,2,,,
pcornet,v6.1,med_admin,medadmin_code,string,11,,,
pcornet,v6.1,med_admin,medadmin_dose_admin,number,,,,
pcornet,v6.1,med_admin,medadmin_dose_admin_unit,string,,,,
pcornet,v6.1,med_admin,medadmin_route,string,,,,
pcornet,v6.1,med_admin,medadmin_source,string,2,,,
pcornet,v6.1,med_admin,raw_medadmin_med_name,string,,,,
pcornet,v6.1,med_admin,raw_medadmin_code,string,,,,
pcornet,v6.1,med_admin,raw_medadmin_dose_admin,string,,,,
pcornet,v6.1,med_admin,raw_medadmin_dose_admin_unit,string,,,,
pcornet,v6.1,med_admin,raw_medadmin_route,string,,,,
