model,version,table,field,type,length,precision,scale,default
pedsnet,v4.1,person,care_site_id,integer,,,,
pedsnet,v4.1,person,day_of_birth,integer,,,,
pedsnet,v4.1,person,ethnicity_concept_id,integer,,,,
pedsnet,v4.1,person,ethnicity_source_concept_id,integer,,,,
pedsnet,v4.1,person,ethnicity_source_value,string,,,,
pedsnet,v4.1,person,gender_concept_id,integer,,,,
pedsnet,v4.1,person,gender_source_concept_id,integer,,,,
pedsnet,v4.1,person,gender_source_value,string,,,,
pedsnet,v4.1,person,location_id,integer,,,,
pedsnet,v4.1,person,month_of_birth,integer,,,,
pedsnet,v4.1,person,person_id,integer,,,,
pedsnet,v4.1,person,person_source_value,string,,,,
pedsnet,v4.1,person,pn_gestational_age,number,,,,
pedsnet,v4.1,person,provider_id,integer,,,,
pedsnet,v4.1,person,race_concept_id,integer,,,,
pedsnet,v4.1,person,race_source_concept_id,integer,,,,
pedsnet,v4.1,person,race_source_value,string,,,,
pedsnet,v4.1,person,birth_date,date,,,,
pedsnet,v4.1,person,birth_datetime,datetime,,,,
pedsnet,v4.1,person,year_of_birth,integer,,,,
pedsnet,v4.1,person,language_concept_id,integer,,,,
pedsnet,v4.1,person,language_source_concept_id,integer,,,,
pedsnet,v4.1,person,language_source_value,string,,,,
