model,version,table,field,type,length,precision,scale,default
pcornet,v6.0,vital,bp_position,string,2,,,
pcornet,v6.0,vital,diastolic,number,,15,8,
pcornet,v6.0,vital,encounterid,string,,,,
pcornet,v6.0,vital,ht,number,,15,8,
pcornet,v6.0,vital,measure_date,date,,,,
pcornet,v6.0,vital,measure_time,string,5,,,
pcornet,v6.0,vital,original_bmi,number,,15,8,
pcornet,v6.0,vital,patid,string,,,,
pcornet,v6.0,vital,raw_bp_position,string,,,,
pcornet,v6.0,vital,raw_diastolic,string,,,,
pcornet,v6.0,vital,raw_systolic,string,,,,
pcornet,v6.0,vital,raw_tobacco,string,,,,
pcornet,v6.0,vital,raw_tobacco_type,string,,,,
pcornet,v6.0,vital,smoking,string,2,,,
cornet,v6.0,vital,raw_smoking,string,,,,
pcornet,v6.0,vital,systolic,number,,15,8,
pcornet,v6.0,vital,tobacco,string,2,,,
pcornet,v6.0,vital,tobacco_type,string,2,,,
pcornet,v6.0,vital,vitalid,string,,,,
pcornet,v6.0,vital,vital_source,string,2,,,
pcornet,v6.0,vital,wt,number,,15,8,
