model,version,table,field,type,length,precision,scale,default
omop,v5,device_cost,currency_concept_id,integer,,,,
omop,v5,device_cost,device_cost_id,integer,,,,
omop,v5,device_cost,device_exposure_id,integer,,,,
omop,v5,device_cost,paid_by_coordination_benefits,float,,,,
omop,v5,device_cost,paid_by_payer,float,,,,
omop,v5,device_cost,paid_coinsurance,float,,,,
omop,v5,device_cost,paid_copay,float,,,,
omop,v5,device_cost,paid_toward_deductible,float,,,,
omop,v5,device_cost,payer_plan_period_id,integer,,,,
omop,v5,device_cost,total_out_of_pocket,float,,,,
omop,v5,device_cost,total_paid,float,,,,
