model,version,table,field,type,length,precision,scale,default
omop,v5,drug_exposure,days_supply,integer,,,,
omop,v5,drug_exposure,dose_unit_concept_id,integer,,,,
omop,v5,drug_exposure,dose_unit_source_value,string,50,,,
omop,v5,drug_exposure,drug_concept_id,integer,,,,
omop,v5,drug_exposure,drug_exposure_end_date,date,,,,
omop,v5,drug_exposure,drug_exposure_id,integer,,,,
omop,v5,drug_exposure,drug_exposure_start_date,date,,,,
omop,v5,drug_exposure,drug_source_concept_id,integer,,,,
omop,v5,drug_exposure,drug_source_value,string,50,,,
omop,v5,drug_exposure,drug_type_concept_id,integer,,,,
omop,v5,drug_exposure,effective_drug_dose,float,,,,
omop,v5,drug_exposure,lot_number,string,50,,,
omop,v5,drug_exposure,person_id,integer,,,,
omop,v5,drug_exposure,provider_id,integer,,,,
omop,v5,drug_exposure,quantity,float,,,,
omop,v5,drug_exposure,refills,integer,,,,
omop,v5,drug_exposure,route_concept_id,integer,,,,
omop,v5,drug_exposure,route_source_value,string,50,,,
omop,v5,drug_exposure,sig,string,,,,
omop,v5,drug_exposure,stop_reason,string,20,,,
omop,v5,drug_exposure,visit_occurrence_id,integer,,,,
