model,version,table,field,type,length,precision,scale,default
omop,v5,drug_cost,average_wholesale_price,number,,,,
omop,v5,drug_cost,currency_concept_id,integer,,,,
omop,v5,drug_cost,dispensing_fee,number,,,,
omop,v5,drug_cost,drug_cost_id,integer,,,,
omop,v5,drug_cost,drug_exposure_id,integer,,,,
omop,v5,drug_cost,ingredient_cost,number,,,,
omop,v5,drug_cost,paid_by_coordination_benefits,number,,,,
omop,v5,drug_cost,paid_by_payer,number,,,,
omop,v5,drug_cost,paid_coinsurance,number,,,,
omop,v5,drug_cost,paid_copay,number,,,,
omop,v5,drug_cost,paid_toward_deductible,number,,,,
omop,v5,drug_cost,payer_plan_period_id,integer,,,,
omop,v5,drug_cost,total_out_of_pocket,number,,,,
omop,v5,drug_cost,total_paid,number,,,,
