model,version,table,field,type,length,precision,scale,default
pedsnet,v5.5,person,care_site_id,biginteger,,,,
pedsnet,v5.5,person,day_of_birth,integer,,,,
pedsnet,v5.5,person,ethnicity_concept_id,integer,,,,
pedsnet,v5.5,person,ethnicity_source_concept_id,integer,,,,
pedsnet,v5.5,person,ethnicity_source_value,string,,,,
pedsnet,v5.5,person,gender_concept_id,integer,,,,
pedsnet,v5.5,person,gender_source_concept_id,integer,,,,
pedsnet,v5.5,person,gender_source_value,string,,,,
pedsnet,v5.5,person,location_id,biginteger,,,,
pedsnet,v5.5,person,month_of_birth,integer,,,,
pedsnet,v5.5,person,person_id,biginteger,,,,
pedsnet,v5.5,person,person_source_value,string,,,,
pedsnet,v5.5,person,pn_gestational_age,number,,,,
pedsnet,v5.5,person,provider_id,biginteger,,,,
pedsnet,v5.5,person,race_concept_id,integer,,,,
pedsnet,v5.5,person,race_source_concept_id,integer,,,,
pedsnet,v5.5,person,race_source_value,string,,,,
pedsnet,v5.5,person,birth_date,date,,,,
pedsnet,v5.5,person,birth_datetime,datetime,,,,
pedsnet,v5.5,person,year_of_birth,integer,,,,
pedsnet,v5.5,person,language_concept_id,integer,,,,
pedsnet,v5.5,person,language_source_concept_id,integer,,,,
pedsnet,v5.5,person,language_source_value,string,,,,
