model,version,table,field,type,length,precision,scale,default
pcornet,v3,HARVEST,NETWORKID,string,10,,,
pcornet,v3,HARVEST,NETWORK_NAME,string,20,,,
pcornet,v3,HARVEST,DATAMARTID,string,10,,,
pcornet,v3,HARVEST,DATAMART_NAME,string,20,,,
pcornet,v3,HARVEST,DATAMART_PLATFORM,string,2,,,
pcornet,v3,HARVEST,CDM_VERSION,integer,8,,,
pcornet,v3,HARVEST,DATAMART_CLAIMS,string,2,,,
pcornet,v3,HARVEST,DATAMART_EHR,string,2,,,
pcornet,v3,HARVEST,BIRTH_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,ENR_START_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,ENR_END_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,ADMIT_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,DISCHARGE_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,PX_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,RX_ORDER_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,RX_START_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,RX_END_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,DISPENSE_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,LAB_ORDER_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,SPECIMEN_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,RESULT_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,MEASURE_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,ONSET_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,REPORT_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,RESOLVE_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,PRO_DATE_MGMT,string,,,,
pcornet,v3,HARVEST,REFRESH_DEMOGRAPHIC_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_ENROLLMENT_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_ENCOUNTER_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_DIAGNOSIS_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_PROCEDURES_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_VITAL_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_DISPENSING_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_LAB_RESULT_CM_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_CONDITION_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_PRO_CM_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_PRESCRIBING_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_PCORNET_TRIAL_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_DEATH_DATE,date,,,,
pcornet,v3,HARVEST,REFRESH_DEATH_CAUSE_DATE,date,,,,
