model,version,table,field,type,length,precision,scale,default
pedsnet,v5.3recover,visit_occurrence,care_site_id,string,,,,
pedsnet,v5.3recover,visit_occurrence,person_id,string,,,,
pedsnet,v5.3recover,visit_occurrence,provider_id,string,,,,
pedsnet,v5.3recover,visit_occurrence,visit_concept_id,integer,,,,
pedsnet,v5.3recover,visit_occurrence,visit_end_date,date,,,,
pedsnet,v5.3recover,visit_occurrence,visit_end_datetime,datetime,,,,
pedsnet,v5.3recover,visit_occurrence,visit_occurrence_id,string,,,,
pedsnet,v5.3recover,visit_occurrence,visit_source_concept_id,integer,,,,
pedsnet,v5.3recover,visit_occurrence,visit_source_value,string,,,,
pedsnet,v5.3recover,visit_occurrence,visit_start_date,date,,,,
pedsnet,v5.3recover,visit_occurrence,visit_start_datetime,datetime,,,,
pedsnet,v5.3recover,visit_occurrence,visit_type_concept_id,integer,,,,
pedsnet,v5.3recover,visit_occurrence,preceding_visit_occurrence_id,string,,,,
pedsnet,v5.3recover,visit_occurrence,admitted_from_concept_id,integer,,,,
pedsnet,v5.3recover,visit_occurrence,discharged_to_concept_id,integer,,,,
pedsnet,v5.3recover,visit_occurrence,admitted_from_source_value,string,,,,
pedsnet,v5.3recover,visit_occurrence,discharged_to_source_value,string,,,,
