model,version,table,field,type,length,precision,scale,default
pedsnet,v5.3recover,measurement,measurement_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,measurement_date,date,,,,
pedsnet,v5.3recover,measurement,measurement_id,string,,,,
pedsnet,v5.3recover,measurement,measurement_source_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,measurement_source_value,string,,,,
pedsnet,v5.3recover,measurement,measurement_datetime,datetime,,,,
pedsnet,v5.3recover,measurement,measurement_type_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,operator_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,person_id,string,,,,
pedsnet,v5.3recover,measurement,provider_id,string,,,,
pedsnet,v5.3recover,measurement,range_high,number,,,,
pedsnet,v5.3recover,measurement,range_low,number,,,,
pedsnet,v5.3recover,measurement,unit_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,unit_source_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,unit_source_value,string,,,,
pedsnet,v5.3recover,measurement,value_as_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,value_as_number,number,,,,
pedsnet,v5.3recover,measurement,value_source_value,string,,,,
pedsnet,v5.3recover,measurement,visit_occurrence_id,string,,,,
pedsnet,v5.3recover,measurement,range_low_source_value,string,,,,
pedsnet,v5.3recover,measurement,range_low_operator_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,range_high_source_value,string,,,,
pedsnet,v5.3recover,measurement,range_high_operator_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,measurement_order_date,date,,,,
pedsnet,v5.3recover,measurement,measurement_order_datetime,datetime,,,,
pedsnet,v5.3recover,measurement,measurement_result_date,date,,,,
pedsnet,v5.3recover,measurement,measurement_result_datetime,datetime,,,,
pedsnet,v5.3recover,measurement,specimen_source_value,string,,,,
pedsnet,v5.3recover,measurement,priority_concept_id,integer,,,,
pedsnet,v5.3recover,measurement,priority_source_value,string,,,,
pedsnet,v5.3recover,measurement,specimen_concept_id,integer,,,,
