model,version,table,field,type,length,precision,scale,default
pedsnet,v2.9,provider,care_site_id,integer,,,,
pedsnet,v2.9,provider,dea,string,,,,
pedsnet,v2.9,provider,gender_concept_id,integer,,,,
pedsnet,v2.9,provider,gender_source_concept_id,integer,,,,
pedsnet,v2.9,provider,gender_source_value,string,,,,
pedsnet,v2.9,provider,npi,string,,,,
pedsnet,v2.9,provider,provider_id,integer,,,,
pedsnet,v2.9,provider,provider_name,string,,,,
pedsnet,v2.9,provider,provider_source_value,string,,,,
pedsnet,v2.9,provider,specialty_concept_id,integer,,,,
pedsnet,v2.9,provider,specialty_source_concept_id,integer,,,,
pedsnet,v2.9,provider,specialty_source_value,string,,,,
pedsnet,v2.9,provider,year_of_birth,integer,,,,
