model,version,table,field,type,length,precision,scale,default
pedsnet,v2.9,immunization,imm_dose_unit_concept_id,integer,,,,
pedsnet,v2.9,immunization,imm_dose_unit_source_value,string,,,,
pedsnet,v2.9,immunization,immunization_concept_id,integer,,,,
pedsnet,v2.9,immunization,immunization_id,integer,,,,
pedsnet,v2.9,immunization,immunization_date,date,,,,
pedsnet,v2.9,immunization,immunization_datetime,datetime,,,,
pedsnet,v2.9,immunization,immunization_source_concept_id,integer,,,,
pedsnet,v2.9,immunization,immunization_source_value,string,,,,
pedsnet,v2.9,immunization,immunization_dose,string,,,,
pedsnet,v2.9,immunization,person_id,integer,,,,
pedsnet,v2.9,immunization,provider_id,integer,,,,
pedsnet,v2.9,immunization,imm_route_concept_id,integer,,,,
pedsnet,v2.9,immunization,imm_route_source_value,string,,,,
pedsnet,v2.9,immunization,visit_occurrence_id,integer,,,,
pedsnet,v2.9,immunization,procedure_occurrence_id,integer,,,,
