model,version,table,field,type,length,precision,scale,default
pcornet,v2,diagnosis,admit_date,string,10,,,
pcornet,v2,diagnosis,dx,string,18,,,
pcornet,v2,diagnosis,dx_source,string,2,,,
pcornet,v2,diagnosis,dx_type,string,2,,,
pcornet,v2,diagnosis,enc_type,string,2,,,
pcornet,v2,diagnosis,encounterid,string,256,,,
pcornet,v2,diagnosis,patid,string,256,,,
pcornet,v2,diagnosis,pdx,string,2,,,
pcornet,v2,diagnosis,providerid,string,256,,,
pcornet,v2,diagnosis,raw_dx,string,256,,,
pcornet,v2,diagnosis,raw_dx_source,string,256,,,
pcornet,v2,diagnosis,raw_dx_type,string,256,,,
pcornet,v2,diagnosis,raw_pdx,string,256,,,
