model,version,table,field,type,length,precision,scale,default
pedsnet,2.2.0,person,care_site_id,integer,,,,
pedsnet,2.2.0,person,day_of_birth,integer,,,,
pedsnet,2.2.0,person,ethnicity_concept_id,integer,,,,
pedsnet,2.2.0,person,ethnicity_source_concept_id,integer,,,,
pedsnet,2.2.0,person,ethnicity_source_value,string,256,,,
pedsnet,2.2.0,person,gender_concept_id,integer,,,,
pedsnet,2.2.0,person,gender_source_concept_id,integer,,,,
pedsnet,2.2.0,person,gender_source_value,string,256,,,
pedsnet,2.2.0,person,language_concept_id,integer,,,,
pedsnet,2.2.0,person,language_source_concept_id,integer,,,,
pedsnet,2.2.0,person,language_source_value,string,256,,,
pedsnet,2.2.0,person,location_id,integer,,,,
pedsnet,2.2.0,person,month_of_birth,integer,,,,
pedsnet,2.2.0,person,person_id,integer,,,,
pedsnet,2.2.0,person,person_source_value,string,256,,,
pedsnet,2.2.0,person,pn_gestational_age,number,,20,5,
pedsnet,2.2.0,person,provider_id,integer,,,,
pedsnet,2.2.0,person,race_concept_id,integer,,,,
pedsnet,2.2.0,person,race_source_concept_id,integer,,,,
pedsnet,2.2.0,person,race_source_value,string,256,,,
pedsnet,2.2.0,person,time_of_birth,datetime,,,,
pedsnet,2.2.0,person,year_of_birth,integer,,,,
