model,version,table,field,type,length,precision,scale,default
omop,5.0.0,drug_exposure,days_supply,integer,,,,
omop,5.0.0,drug_exposure,dose_unit_concept_id,integer,,,,
omop,5.0.0,drug_exposure,dose_unit_source_value,string,50,,,
omop,5.0.0,drug_exposure,drug_concept_id,integer,,,,
omop,5.0.0,drug_exposure,drug_exposure_end_date,date,,,,
omop,5.0.0,drug_exposure,drug_exposure_id,integer,,,,
omop,5.0.0,drug_exposure,drug_exposure_start_date,date,,,,
omop,5.0.0,drug_exposure,drug_source_concept_id,integer,,,,
omop,5.0.0,drug_exposure,drug_source_value,string,50,,,
omop,5.0.0,drug_exposure,drug_type_concept_id,integer,,,,
omop,5.0.0,drug_exposure,effective_drug_dose,number,,20,5,
omop,5.0.0,drug_exposure,lot_number,string,50,,,
omop,5.0.0,drug_exposure,person_id,integer,,,,
omop,5.0.0,drug_exposure,provider_id,integer,,,,
omop,5.0.0,drug_exposure,quantity,number,,20,5,
omop,5.0.0,drug_exposure,refills,integer,,,,
omop,5.0.0,drug_exposure,route_concept_id,integer,,,,
omop,5.0.0,drug_exposure,route_source_value,string,50,,,
omop,5.0.0,drug_exposure,sig,text,,,,
omop,5.0.0,drug_exposure,stop_reason,string,20,,,
omop,5.0.0,drug_exposure,visit_occurrence_id,integer,,,,
