model,version,table,field,type,length,precision,scale,default
pedsnet-bigint,v3.5,procedure_occurrence,modifier_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,modifier_source_value,string,,,,
pedsnet-bigint,v3.5,procedure_occurrence,person_id,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,procedure_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,procedure_date,date,,,,
pedsnet-bigint,v3.5,procedure_occurrence,procedure_occurrence_id,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,procedure_source_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,procedure_source_value,string,,,,
pedsnet-bigint,v3.5,procedure_occurrence,procedure_datetime,datetime,,,,
pedsnet-bigint,v3.5,procedure_occurrence,procedure_type_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,provider_id,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,quantity,biginteger,,,,
pedsnet-bigint,v3.5,procedure_occurrence,visit_occurrence_id,biginteger,,,,
