model,version,table,field,type,length,precision,scale,default
pedsnet-bigint,v3.5,drug_exposure,days_supply,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,dose_unit_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,dose_unit_source_value,string,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_exposure_end_date,date,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_exposure_end_datetime,datetime,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_exposure_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_exposure_start_date,date,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_exposure_start_datetime,datetime,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_source_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_source_value,string,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_type_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,effective_drug_dose,number,,,,
pedsnet-bigint,v3.5,drug_exposure,lot_number,string,,,,
pedsnet-bigint,v3.5,drug_exposure,person_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,provider_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,quantity,number,,,,
pedsnet-bigint,v3.5,drug_exposure,refills,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,route_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,route_source_value,string,,,,
pedsnet-bigint,v3.5,drug_exposure,sig,clob,,,,
pedsnet-bigint,v3.5,drug_exposure,stop_reason,string,,,,
pedsnet-bigint,v3.5,drug_exposure,visit_occurrence_id,biginteger,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_exposure_order_date,date,,,,
pedsnet-bigint,v3.5,drug_exposure,drug_exposure_order_datetime,datetime,,,,
pedsnet-bigint,v3.5,drug_exposure,eff_drug_dose_source_value,string,,,,
pedsnet-bigint,v3.5,drug_exposure,frequency,string,,,,
pedsnet-bigint,v3.5,drug_exposure,dispense_as_written_concept_id,biginteger,,,,
