model,version,table,field,type,length,precision,scale,default
pedsnet-bigint,v3.5,immunization,imm_dose_unit_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,imm_dose_unit_source_value,string,,,,
pedsnet-bigint,v3.5,immunization,immunization_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,immunization_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,immunization_date,date,,,,
pedsnet-bigint,v3.5,immunization,immunization_datetime,datetime,,,,
pedsnet-bigint,v3.5,immunization,immunization_source_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,immunization_source_value,string,,,,
pedsnet-bigint,v3.5,immunization,immunization_dose,string,,,,
pedsnet-bigint,v3.5,immunization,person_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,provider_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,imm_route_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,imm_route_source_value,string,,,,
pedsnet-bigint,v3.5,immunization,visit_occurrence_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,procedure_occurrence_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,imm_recorded_date,date,,,,
pedsnet-bigint,v3.5,immunization,imm_recorded_datetime,datetime,,,,
pedsnet-bigint,v3.5,immunization,imm_manufacturer,string,,,,
pedsnet-bigint,v3.5,immunization,imm_lot_num,string,,,,
pedsnet-bigint,v3.5,immunization,imm_exp_date,date,,,,
pedsnet-bigint,v3.5,immunization,imm_exp_datetime,datetime,,,,
pedsnet-bigint,v3.5,immunization,immunization_type_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,imm_body_site_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,immunization,imm_body_site_source_value,string,,,,
