model,version,table,field,type,length,precision,scale,default
pedsnet-bigint,v3.5,adt_occurrence,adt_type_source_value,string,,,,
pedsnet-bigint,v3.5,adt_occurrence,service_source_value,string,,,,
pedsnet-bigint,v3.5,adt_occurrence,adt_date,date,,,,
pedsnet-bigint,v3.5,adt_occurrence,adt_datetime,datetime,,,,
pedsnet-bigint,v3.5,adt_occurrence,care_site_id,biginteger,,,,
pedsnet-bigint,v3.5,adt_occurrence,service_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,adt_occurrence,adt_type_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,adt_occurrence,person_id,biginteger,,,,
pedsnet-bigint,v3.5,adt_occurrence,visit_occurrence_id,biginteger,,,,
pedsnet-bigint,v3.5,adt_occurrence,prior_adt_occurrence_id,biginteger,,,,
pedsnet-bigint,v3.5,adt_occurrence,next_adt_occurrence_id,biginteger,,,,
pedsnet-bigint,v3.5,adt_occurrence,adt_occurrence_id,biginteger,,,,
