model,version,table,field,type,length,precision,scale,default
pedsnet,2.1.0,drug_strength,amount_unit_concept_id,integer,,,,
pedsnet,2.1.0,drug_strength,amount_value,number,,20,5,
pedsnet,2.1.0,drug_strength,denominator_unit_concept_id,integer,,,,
pedsnet,2.1.0,drug_strength,drug_concept_id,integer,,,,
pedsnet,2.1.0,drug_strength,ingredient_concept_id,integer,,,,
pedsnet,2.1.0,drug_strength,invalid_reason,string,1,,,
pedsnet,2.1.0,drug_strength,numerator_unit_concept_id,integer,,,,
pedsnet,2.1.0,drug_strength,numerator_value,number,,20,5,
pedsnet,2.1.0,drug_strength,valid_end_date,date,,,,
pedsnet,2.1.0,drug_strength,valid_start_date,date,,,,
