model,version,table,field,type,length,precision,scale,default
pedsnet,v3.4,observation,observation_concept_id,integer,,,,
pedsnet,v3.4,observation,observation_date,date,,,,
pedsnet,v3.4,observation,observation_id,integer,,,,
pedsnet,v3.4,observation,observation_source_concept_id,integer,,,,
pedsnet,v3.4,observation,observation_source_value,string,,,,
pedsnet,v3.4,observation,observation_datetime,datetime,,,,
pedsnet,v3.4,observation,observation_type_concept_id,integer,,,,
pedsnet,v3.4,observation,person_id,integer,,,,
pedsnet,v3.4,observation,provider_id,integer,,,,
pedsnet,v3.4,observation,qualifier_concept_id,integer,,,,
pedsnet,v3.4,observation,qualifier_source_value,string,,,,
pedsnet,v3.4,observation,unit_concept_id,integer,,,,
pedsnet,v3.4,observation,unit_source_value,string,,,,
pedsnet,v3.4,observation,value_as_concept_id,integer,,,,
pedsnet,v3.4,observation,value_as_number,number,,,,
pedsnet,v3.4,observation,value_as_string,string,,,,
pedsnet,v3.4,observation,visit_occurrence_id,integer,,,,
