model,version,table,field,type,length,precision,scale,default
pedsnet,v4.2,condition_occurrence,condition_concept_id,integer,,,,
pedsnet,v4.2,condition_occurrence,condition_end_date,date,,,,
pedsnet,v4.2,condition_occurrence,condition_end_datetime,datetime,,,,
pedsnet,v4.2,condition_occurrence,condition_occurrence_id,integer,,,,
pedsnet,v4.2,condition_occurrence,condition_source_concept_id,integer,,,,
pedsnet,v4.2,condition_occurrence,condition_source_value,string,,,,
pedsnet,v4.2,condition_occurrence,condition_start_date,date,,,,
pedsnet,v4.2,condition_occurrence,condition_start_datetime,datetime,,,,
pedsnet,v4.2,condition_occurrence,condition_type_concept_id,integer,,,,
pedsnet,v4.2,condition_occurrence,person_id,integer,,,,
pedsnet,v4.2,condition_occurrence,provider_id,integer,,,,
pedsnet,v4.2,condition_occurrence,stop_reason,string,,,,
pedsnet,v4.2,condition_occurrence,visit_occurrence_id,integer,,,,
pedsnet,v4.2,condition_occurrence,condition_status_concept_id,integer,,,,
pedsnet,v4.2,condition_occurrence,condition_status_source_value,string,,,,
pedsnet,v4.2,condition_occurrence,poa_concept_id,integer,,,,
